"id";"submitdate";"lastpage";"startlanguage";"seed";"token";"Q1";"Q2";"Q3";"Q4";"Q5";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12"
"741";"1980-01-01 00:00:00";"2";"en";"1182284661";"pCeHIN2lEWFkEil";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Agree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Prefer Not To Answer"
"744";"1980-01-01 00:00:00";"2";"en";"1643051333";"eeoIbKhZCDsZ3Pn";"Agree Strongly";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Disagree Slightly";"Agree Moderately";"Prefer Not To Answer";"Yes";"Medium Experience";"Yes";"Male";"Assistant Professor"
"745";"1980-01-01 00:00:00";"2";"en";"227239715";"LzvaN76wOEZKqFK";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Agree Moderately";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"746";"1980-01-01 00:00:00";"2";"en";"1735717013";"lABDaKcmMzlOb5I";"Agree Moderately";"Prefer Not To Answer";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Female";"Full Professor"
"747";"1980-01-01 00:00:00";"2";"en";"903816251";"4iXO84uJQQmnO0Y";"Prefer Not To Answer";"Prefer Not To Answer";"Disagree Strongly";"Prefer Not To Answer";"Disagree Strongly";"Agree Moderately";"Prefer Not To Answer";"Prefer Not To Answer";"High Experience";"Yes";"Prefer Not To Answer";"Research Associate"
"748";"1980-01-01 00:00:00";"2";"en";"1371894929";"4aiyFoCan8z4jr9";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Disagree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Research Associate"
"749";"1980-01-01 00:00:00";"2";"en";"891442311";"aIwO6GZua6QJBzO";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"750";"1980-01-01 00:00:00";"2";"en";"686332311";"8XWSIqrlvpezazk";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Agree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Female";"Assistant Professor"
"752";"1980-01-01 00:00:00";"2";"en";"1403401416";"zbzozaGtUlf1aET";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Strongly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"753";"1980-01-01 00:00:00";"2";"en";"363727198";"AG0AFJaEpXmrntc";"Agree Strongly";"Agree Moderately";"Disagree Strongly";"Disagree Slightly";"Disagree Strongly";"Agree Strongly";"Agree Strongly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"754";"1980-01-01 00:00:00";"2";"en";"1896687929";"HezcZdT2QzrABaD";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Disagree Slightly";"Disagree Slightly";"No";"High Experience";"No";"Female";"Associate Professor"
"755";"1980-01-01 00:00:00";"2";"en";"911165457";"3kMZgfgzsEOSDFg";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Disagree Slightly";"No";"High Experience";"No";"Male";"Research Associate"
"757";"1980-01-01 00:00:00";"2";"en";"199274796";"A7EgVTw30M4kzGp";"Agree Slightly";"Disagree Moderately";"Disagree Moderately";"Agree Slightly";"Disagree Moderately";"Agree Slightly";"Disagree Slightly";"No";"Medium Experience";"Yes";"Male";"Assistant Professor"
"758";"1980-01-01 00:00:00";"2";"en";"1621197217";"ntYeRe3zHlQSX5u";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Yes";"Medium Experience";"No";"Female";"Associate Professor"
"760";"1980-01-01 00:00:00";"2";"en";"2119384876";"kPnNLmI1afs91zu";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Strongly";"Disagree Slightly";"Agree Moderately";"Disagree Strongly";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"761";"1980-01-01 00:00:00";"2";"en";"1897441347";"CKTgnZwIZMfXYL9";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Female";"Full Professor"
"762";"1980-01-01 00:00:00";"2";"en";"858622321";"XGuZv5Owtq6bh1S";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"763";"1980-01-01 00:00:00";"2";"en";"646593882";"qN1YEUHZWDpoxac";"Agree Strongly";"Prefer Not To Answer";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Assistant Professor"
"764";"1980-01-01 00:00:00";"2";"en";"83241014";"0LDIrG6K1alKb8z";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"Agree Strongly";"Prefer Not To Answer";"No";"High Experience";"No";"Prefer Not To Answer";"Prefer Not To Answer"
"765";"1980-01-01 00:00:00";"2";"en";"1402358557";"8cUnSeOP8ZIu70j";"Agree Strongly";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"766";"1980-01-01 00:00:00";"2";"en";"2074259706";"ao8VMsA1AKag0R2";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"767";"1980-01-01 00:00:00";"2";"en";"1842909092";"FYytfJdpkZzHNGk";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Disagree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"771";"1980-01-01 00:00:00";"2";"en";"670139995";"NlaSu8zci5gUJn2";"Agree Moderately";"Disagree Slightly";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Agree Moderately";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"772";"1980-01-01 00:00:00";"2";"en";"2067863409";"FetG0xRbqRZpIUl";"Agree Slightly";"Disagree Moderately";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Prefer Not To Answer";"No";"Medium Experience";"No";"Prefer Not To Answer";"PhD. Student"
"774";"1980-01-01 00:00:00";"2";"en";"785326342";"3hdTCwXWKOzV7yv";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Prefer Not To Answer";"No";"High Experience";"Yes";"Female";"Research Associate"
"776";"1980-01-01 00:00:00";"2";"en";"1288985213";"vmD32NHpfksJpBr";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"777";"1980-01-01 00:00:00";"2";"en";"1268726212";"yIiQWJe2cIEh9YN";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"No";"Medium Experience";"No";"Female";"Full Professor"
"778";"1980-01-01 00:00:00";"2";"en";"1829391618";"lTWNmYVoYbdRMPY";"Agree Strongly";"Agree Slightly";"Disagree Slightly";"Agree Slightly";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"No";"Medium Experience";"No";"Male";"PostDoctoral"
"781";"1980-01-01 00:00:00";"2";"en";"965497395";"wL9DTMjQsP45e9z";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"Low Experience";"Yes";"Male";"Assistant Professor"
"783";"1980-01-01 00:00:00";"2";"en";"111405423";"odnmvFhCDzdQafl";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"784";"1980-01-01 00:00:00";"2";"en";"970834114";"CEl3H6Pb2VwcHOQ";"Agree Strongly";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"785";"1980-01-01 00:00:00";"2";"en";"553486331";"zIjRZLBb5rtXUNX";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Agree Moderately";"Prefer Not To Answer";"Disagree Strongly";"Yes";"High Experience";"Yes";"Male";"Lecturer"
"786";"1980-01-01 00:00:00";"2";"en";"454296758";"29HPTQrBADlqLQ5";"Agree Strongly";"Prefer Not To Answer";"Agree Strongly";"Prefer Not To Answer";"Agree Strongly";"Agree Strongly";"Prefer Not To Answer";"Yes";"High Experience";"No";"Prefer Not To Answer";"PostDoctoral"
"787";"1980-01-01 00:00:00";"2";"en";"886449670";"wD458NTqwgVNJAC";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"788";"1980-01-01 00:00:00";"2";"en";"1982729072";"rCWEhB85JNqJCgR";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Disagree Moderately";"Disagree Moderately";"Disagree Strongly";"Yes";"Low Experience";"Yes";"Female";"PhD. Student"
"789";"1980-01-01 00:00:00";"2";"en";"1902963240";"CXLYPtxWZVkw5u3";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Disagree Slightly";"Yes";"High Experience";"Yes";"Prefer Not To Answer";"Full Professor"
"790";"1980-01-01 00:00:00";"2";"en";"571527113";"x187s4LzvEvNG7J";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Agree Slightly";"Agree Slightly";"Prefer Not To Answer";"Disagree Slightly";"No";"Medium Experience";"No";"Female";"Lecturer"
"793";"1980-01-01 00:00:00";"2";"en";"98940654";"XqWCaUFFI53Bfd3";"Agree Strongly";"Agree Slightly";"Disagree Strongly";"Disagree Slightly";"Prefer Not To Answer";"Disagree Slightly";"Agree Strongly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"794";"1980-01-01 00:00:00";"2";"en";"2032441185";"GwWgpzP4YvdNx79";"Agree Moderately";"Disagree Strongly";"Prefer Not To Answer";"Prefer Not To Answer";"Disagree Strongly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"795";"1980-01-01 00:00:00";"2";"en";"1012292298";"LLhi4pUwBGHHqzn";"Agree Moderately";"Agree Slightly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Strongly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"796";"1980-01-01 00:00:00";"2";"en";"1287847578";"WEcLCPG9xiCBDmT";"Agree Strongly";"Agree Moderately";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Agree Moderately";"Disagree Strongly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"797";"1980-01-01 00:00:00";"2";"en";"1521254526";"RJVVoKPFiHVuuVL";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Agree Slightly";"Yes";"High Experience";"Yes";"Prefer Not To Answer";"Lecturer"
"799";"1980-01-01 00:00:00";"2";"en";"1599207087";"WuTlpRk6LmquDYY";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Male";"PhD. Student"
"800";"1980-01-01 00:00:00";"2";"en";"905772093";"GFuBjKA8DNvt7cH";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"803";"1980-01-01 00:00:00";"2";"en";"312662702";"EE14CGpLV94KGY2";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Strongly";"Prefer Not To Answer";"Yes";"Medium Experience";"Yes";"Male";"PostDoctoral"
"805";"1980-01-01 00:00:00";"2";"en";"95735963";"N06fikYbqLH6Qml";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"806";"1980-01-01 00:00:00";"2";"en";"135606401";"opwaFNLETiISefL";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Disagree Moderately";"Disagree Moderately";"Yes";"Medium Experience";"Yes";"Female";"Associate Professor"
"809";"1980-01-01 00:00:00";"2";"en";"1028010701";"JyJSnMU7BNi8aP4";"Agree Moderately";"Disagree Strongly";"Disagree Strongly";"Agree Slightly";"Disagree Strongly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"811";"1980-01-01 00:00:00";"2";"en";"1532848367";"GV2pZON7RoDp8n8";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"812";"1980-01-01 00:00:00";"2";"en";"1771420737";"G4QzMNBGONcYwSf";"Agree Moderately";"Prefer Not To Answer";"Disagree Moderately";"Prefer Not To Answer";"Disagree Strongly";"Agree Slightly";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"813";"1980-01-01 00:00:00";"2";"en";"1758679615";"3f6LLzetPVdh0gl";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Disagree Moderately";"Disagree Moderately";"Prefer Not To Answer";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"814";"1980-01-01 00:00:00";"2";"en";"1781886431";"nTspQWIxU04yyUJ";"Agree Slightly";"Disagree Slightly";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"816";"1980-01-01 00:00:00";"2";"en";"834050295";"nldcsOojvXcAzSB";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Prefer Not To Answer"
"817";"1980-01-01 00:00:00";"2";"en";"1543361284";"GFVrENjLigbwWAo";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Prefer Not To Answer";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Yes";"Medium Experience";"Yes";"Male";"Associate Professor"
"818";"1980-01-01 00:00:00";"2";"en";"1701493388";"iYmhIpbpkzUIeOb";"Agree Slightly";"Disagree Slightly";"Disagree Moderately";"Disagree Slightly";"Disagree Moderately";"Prefer Not To Answer";"Agree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Prefer Not To Answer"
"819";"1980-01-01 00:00:00";"2";"en";"1963131163";"aV5mm2Qfv74Rd9Y";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"820";"1980-01-01 00:00:00";"2";"en";"1550070928";"IeBDoAvD8gy1cap";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Agree Strongly";"Yes";"Medium Experience";"Yes";"Female";"Assistant Professor"
"821";"1980-01-01 00:00:00";"2";"en";"193189965";"Ux2cP2rn3ntvC5G";"Agree Strongly";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"822";"1980-01-01 00:00:00";"2";"en";"1504017494";"gx9efcvUZkr373T";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"Medium Experience";"Yes";"Male";"Associate Professor"
"823";"1980-01-01 00:00:00";"2";"en";"1225531452";"xFdlBkqXJBvSAqu";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"825";"1980-01-01 00:00:00";"2";"en";"1779440708";"qxoozXgzRrseWhW";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Disagree Strongly";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"826";"1980-01-01 00:00:00";"2";"en";"163261956";"mpvMeKg5pS3paB6";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"829";"1980-01-01 00:00:00";"2";"en";"1552797205";"hfndZjt1aG30ca1";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"No";"Low Experience";"Yes";"Male";"PostDoctoral"
"830";"1980-01-01 00:00:00";"2";"en";"150942934";"upZz8EWphbyz86U";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"No";"Medium Experience";"Yes";"Male";"Research Associate"
"831";"1980-01-01 00:00:00";"2";"en";"1605783547";"obtBqzwucFwMmQf";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Disagree Slightly";"Disagree Strongly";"Disagree Slightly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"833";"1980-01-01 00:00:00";"2";"en";"1757010366";"iGTcj5ZQXOaw67t";"Agree Strongly";"Prefer Not To Answer";"Disagree Strongly";"Prefer Not To Answer";"Prefer Not To Answer";"Disagree Strongly";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Assistant Professor"
"834";"1980-01-01 00:00:00";"2";"en";"759040608";"PaWkmlDXYY62mdo";"Agree Moderately";"Disagree Slightly";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Disagree Strongly";"Agree Slightly";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"835";"1980-01-01 00:00:00";"2";"en";"2079506769";"nR21Laz9jNYquz5";"Agree Moderately";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Agree Moderately";"Yes";"High Experience";"Yes";"Male";"Associate Professor"
"836";"1980-01-01 00:00:00";"2";"en";"1206468588";"ASbQKBalnqsXvtR";"Agree Slightly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Disagree Moderately";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"837";"1980-01-01 00:00:00";"2";"en";"1111572589";"VwqMo44BDXJsbPb";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Disagree Moderately";"Disagree Moderately";"Agree Moderately";"Yes";"Medium Experience";"Yes";"Prefer Not To Answer";"Associate Professor"
"838";"1980-01-01 00:00:00";"2";"en";"707345536";"qjoub0fAo6hxR30";"Agree Moderately";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Moderately";"Disagree Slightly";"Agree Strongly";"Yes";"High Experience";"Yes";"Female";"Associate Professor"
"839";"1980-01-01 00:00:00";"2";"en";"1363181771";"YkQq7XhDhAuTPX3";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Disagree Moderately";"Disagree Slightly";"Yes";"Medium Experience";"Yes";"Male";"Full Professor"
"841";"1980-01-01 00:00:00";"2";"en";"561418547";"jl69qU4CtlYxBAm";"Agree Moderately";"Agree Strongly";"Disagree Moderately";"Disagree Slightly";"Agree Slightly";"Agree Moderately";"Disagree Slightly";"Yes";"High Experience";"Yes";"Female";"Full Professor"
"845";"1980-01-01 00:00:00";"2";"en";"126106952";"8Qla0eo7Wn8DA0c";"Agree Strongly";"Agree Moderately";"Agree Slightly";"Prefer Not To Answer";"Agree Slightly";"Prefer Not To Answer";"Disagree Moderately";"Yes";"Medium Experience";"No";"Female";"Research Associate"
"846";"1980-01-01 00:00:00";"2";"en";"936443783";"dishhu2bmCcllCz";"Agree Moderately";"Agree Strongly";"Agree Moderately";"Prefer Not To Answer";"Disagree Moderately";"Agree Slightly";"Prefer Not To Answer";"No";"Low Experience";"Yes";"Female";"Research Associate"
"850";"1980-01-01 00:00:00";"2";"en";"431400512";"Wsa2ZHKzwqVKCa0";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Prefer Not To Answer";"Agree Moderately";"Prefer Not To Answer";"Agree Moderately";"No";"Medium Experience";"No";"Male";"Assistant Professor"
"851";"1980-01-01 00:00:00";"2";"en";"554931239";"WnLr2uaKkvnqekb";"Agree Strongly";"Agree Slightly";"Agree Slightly";"Agree Slightly";"Disagree Moderately";"Prefer Not To Answer";"Disagree Moderately";"No";"Low Experience";"No";"Female";"PhD. Student"
"853";"1980-01-01 00:00:00";"2";"en";"1768825352";"4X3zalYufG123DU";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Moderately";"No";"High Experience";"No";"Male";"Full Professor"
"854";"1980-01-01 00:00:00";"2";"en";"1031569743";"UwHCFLtkz3y8yHj";"Agree Strongly";"Prefer Not To Answer";"Agree Slightly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Full Professor"
"856";"1980-01-01 00:00:00";"2";"en";"129350711";"9ZUGFmhHUAw5KcD";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Strongly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Yes";"High Experience";"Yes";"Not Listed";"Associate Professor"
"857";"1980-01-01 00:00:00";"2";"en";"1030487488";"sW7zXK3ItxkCQGc";"Agree Moderately";"Agree Slightly";"Disagree Moderately";"Disagree Moderately";"Disagree Strongly";"Prefer Not To Answer";"Disagree Slightly";"No";"Medium Experience";"No";"Female";"Lecturer"
"858";"1980-01-01 00:00:00";"2";"en";"1057487260";"VFR1CRXkJupjqKw";"Agree Strongly";"Agree Strongly";"Agree Slightly";"Agree Moderately";"Agree Moderately";"Agree Strongly";"Agree Strongly";"Yes";"High Experience";"Yes";"Female";"Full Professor"
"859";"1980-01-01 00:00:00";"2";"en";"726246783";"hxCM93jjygdD86z";"Agree Moderately";"Agree Strongly";"Disagree Slightly";"Disagree Moderately";"Agree Slightly";"Prefer Not To Answer";"Prefer Not To Answer";"Yes";"High Experience";"Yes";"Male";"Full Professor"
